Date,Region,Category,Product,Units,Price,Discount,Revenue,Cost,Profit,Month,Profit Margin
2024-10-09,West,Furniture,Chair,3,678,0.15,1728.8999999999999,1048.8922428275682,680.0077571724316,2024-10,0.3933181544175092
2024-02-12,South,Electronics,Tablet,4,447,0.05,1698.6,1304.2759696191463,394.3240303808536,2024-02,0.23214649145228639
2024-11-08,North,Clothing,Jacket,8,394,0.1,2836.8,2163.5424408209574,673.2575591790428,2024-11,0.23732993484878834
2024-03-23,East,Furniture,Chair,1,31,0.2,24.8,15.542014917037278,9.257985082962723,2024-03,0.3733058501194646
2024-10-09,West,Electronics,Phone,1,536,0.0,536.0,412.44992259596785,123.55007740403215,2024-10,0.23050387575379133
2024-03-09,South,Clothing,Jacket,1,337,0.05,320.15,210.720079125926,109.42992087407399,2024-03,0.34180828010018427
2024-01-19,South,Electronics,Tablet,2,578,0.15,982.6,781.6704687679712,200.9295312320288,2024-01,0.20448761574600938
2024-03-24,South,Office Supplies,Printer,7,545,0.1,3433.5,2562.4801160850598,871.0198839149402,2024-03,0.2536827971209961
2024-09-04,West,Electronics,Phone,9,588,0.05,5027.4,3330.798956299866,1696.6010437001337,2024-09,0.33747086838129725
2024-07-20,North,Furniture,Desk,5,431,0.0,2155.0,1582.7855355796441,572.2144644203559,2024-07,0.26552875379134844
2024-08-06,North,Clothing,Jacket,3,797,0.05,2271.45,1523.597630255035,747.8523697449648,2024-08,0.3292400756102775
2024-07-26,South,Clothing,Jeans,6,41,0.05,233.7,163.8025034426815,69.89749655731848,2024-07,0.2990906998601561
2024-10-21,East,Electronics,Tablet,6,39,0.1,210.6,138.48923057122028,72.11076942877972,2024-10,0.34240631257730164
2024-05-27,West,Office Supplies,Printer,2,433,0.2,692.8000000000001,383.6571705059472,309.1428294940529,2024-05,0.44622232894638114
2024-11-18,South,Office Supplies,Printer,9,500,0.0,4500.0,3066.4757470040267,1433.5242529959733,2024-11,0.31856094511021626
2024-02-28,West,Furniture,Chair,4,84,0.1,302.40000000000003,174.3264788129241,128.07352118707593,2024-02,0.4235235488990606
2024-09-22,North,Office Supplies,Printer,6,579,0.2,2779.2000000000003,1669.3491541972369,1109.8508458027634,2024-09,0.3993418414661641
2024-10-04,West,Furniture,Desk,9,303,0.0,2727.0,1510.3454674105496,1216.6545325894504,2024-10,0.44615127707717284
2024-03-08,East,Electronics,Laptop,4,102,0.0,408.0,246.88933673427707,161.11066326572293,2024-03,0.3948790766316739
2024-03-13,North,Furniture,Desk,6,195,0.0,1170.0,789.1768149691342,380.82318503086583,2024-03,0.32548990173578274
2024-10-09,South,Furniture,Sofa,4,526,0.2,1683.2,1310.602077747474,372.59792225252613,2024-10,0.2213628340378601
2024-09-27,West,Electronics,Tablet,9,267,0.15,2042.55,1436.572232741679,605.9777672583209,2024-09,0.2966770787781552
2024-02-10,South,Furniture,Chair,8,58,0.0,464.0,350.13086971183515,113.86913028816485,2024-02,0.24540760837966563
2024-04-20,West,Clothing,Jacket,1,385,0.2,308.0,175.34017797754782,132.65982202245218,2024-04,0.4307137078651045
2024-10-16,West,Office Supplies,Notebook,2,849,0.05,1613.1,1127.9987967220493,485.1012032779506,2024-10,0.3007260574533201
2024-01-16,South,Furniture,Sofa,2,569,0.1,1024.2,689.6709290411363,334.5290709588637,2024-01,0.3266247519613979
2024-11-14,North,Clothing,Jeans,3,889,0.0,2667.0,1635.7758931372794,1031.2241068627206,2024-11,0.38666070748508463
2024-03-31,South,Clothing,Jacket,1,92,0.2,73.60000000000001,51.23385993953664,22.366140060463366,2024-03,0.30388777256064353
2024-12-10,East,Electronics,Laptop,6,568,0.0,3408.0,1904.2267434153985,1503.7732565846015,2024-12,0.4412480212982986
2024-07-05,North,Furniture,Chair,6,699,0.15,3564.9,2437.523105336184,1127.376894663816,2024-07,0.3162436238502668
2024-04-16,North,Office Supplies,Pen,2,82,0.1,147.6,103.2773952629313,44.3226047370687,2024-04,0.30028864998014027
2024-07-23,West,Furniture,Sofa,6,107,0.15,545.6999999999999,328.7882540077587,216.9117459922412,2024-07,0.3974926626209295
2024-05-08,East,Office Supplies,Pen,6,773,0.0,4638.0,2852.6443353638733,1785.3556646361267,2024-05,0.3849408505036927
2024-02-07,North,Clothing,Shirt,5,733,0.15,3115.25,2230.689859771721,884.5601402282791,2024-02,0.2839451537527579
2024-04-18,East,Clothing,Jacket,3,88,0.0,264.0,165.64725377128295,98.35274622871705,2024-04,0.37254828116938277
2024-10-09,West,Furniture,Sofa,9,296,0.2,2131.2000000000003,1360.6588637747734,770.5411362252269,2024-10,0.3615527103158909
2024-02-21,West,Electronics,Laptop,7,833,0.2,4664.8,2946.687152515434,1718.1128474845664,2024-02,0.3683143644924898
2024-06-25,South,Furniture,Sofa,1,232,0.2,185.60000000000002,120.30270648779374,65.29729351220628,2024-06,0.35181731418214585
2024-04-18,East,Office Supplies,Pen,9,649,0.2,4672.8,3360.8422226969055,1311.9577773030946,2024-04,0.28076480425079064
2024-03-16,East,Clothing,Jacket,9,745,0.0,6705.0,3956.56251200822,2748.43748799178,2024-03,0.40990864847006414
2024-06-13,East,Electronics,Phone,4,514,0.2,1644.8000000000002,972.6049823467844,672.1950176532158,2024-06,0.4086788774642605
2024-04-13,North,Furniture,Chair,6,639,0.05,3642.2999999999997,2273.511532980225,1368.7884670197745,2024-04,0.37580332949503736
2024-09-02,North,Furniture,Chair,3,653,0.05,1861.05,1318.85134707146,542.19865292854,2024-09,0.2913401858781548
2024-04-24,West,Furniture,Chair,7,266,0.1,1675.8,1062.3205523517142,613.4794476482857,2024-04,0.36608154174023494
2024-05-31,West,Office Supplies,Notebook,9,194,0.0,1746.0,1147.5342015422582,598.4657984577418,2024-05,0.3427639166424638
2024-01-19,East,Furniture,Sofa,1,373,0.1,335.7,230.51556003420782,105.18443996579217,2024-01,0.31332868622517773
2024-04-02,West,Office Supplies,Notebook,1,264,0.2,211.20000000000002,133.96450718987174,77.23549281012828,2024-04,0.3656983561085619
2024-05-07,West,Furniture,Chair,7,288,0.2,1612.8000000000002,1195.4077520955807,417.3922479044195,2024-05,0.2587997568851807
2024-01-07,South,Electronics,Tablet,5,212,0.0,1060.0,745.0041995874114,314.99580041258855,2024-01,0.29716584944583824
2024-06-19,North,Office Supplies,Notebook,3,226,0.2,542.4,383.53462751693803,158.86537248306195,2024-06,0.29289338584635316
2024-10-08,West,Clothing,Shirt,6,687,0.0,4122.0,2819.09412562768,1302.9058743723199,2024-10,0.31608585016310525
2024-11-16,North,Electronics,Phone,9,518,0.15,3962.7,2510.002311045687,1452.697688954313,2024-11,0.36659290104078357
2024-08-20,East,Furniture,Chair,3,678,0.05,1932.3,1258.202003692371,674.097996307629,2024-08,0.34885783589899555
2024-09-27,East,Office Supplies,Notebook,9,251,0.05,2146.0499999999997,1664.1405384904083,481.90946150959144,2024-09,0.22455649286344284
2024-02-17,South,Clothing,Jeans,6,735,0.0,4410.0,3244.7473974435966,1165.2526025564034,2024-02,0.264229615092155
2024-11-30,West,Clothing,Shirt,1,704,0.05,668.8,430.61840483959884,238.18159516040112,2024-11,0.3561327678833749
2024-02-14,South,Office Supplies,Notebook,3,870,0.1,2349.0,1497.7931837595486,851.2068162404514,2024-02,0.36236986642845953
2024-11-15,West,Office Supplies,Printer,4,526,0.15,1788.3999999999999,1306.7560490259696,481.6439509740303,2024-11,0.26931556194029876
2024-05-01,East,Office Supplies,Printer,2,81,0.0,162.0,104.21626683335897,57.78373316664103,2024-05,0.3566897109051915
2024-06-07,West,Furniture,Chair,8,738,0.0,5904.0,4104.7782778216615,1799.2217221783385,2024-06,0.30474622665622264
2024-07-19,South,Furniture,Chair,7,499,0.05,3318.35,2454.3361791347265,864.0138208652734,2024-07,0.26037452977090225
2024-12-20,North,Office Supplies,Notebook,7,111,0.0,777.0,494.747496653438,282.252503346562,2024-12,0.3632593350663603
2024-08-02,East,Office Supplies,Notebook,4,509,0.2,1628.8000000000002,1116.3984214978648,512.4015785021354,2024-08,0.31458839544581
2024-03-02,South,Clothing,Jeans,6,547,0.1,2953.8,1761.478528713481,1192.3214712865192,2024-03,0.40365680522937203
2024-08-24,East,Furniture,Desk,1,749,0.05,711.55,415.12726780066356,296.4227321993364,2024-08,0.4165873546473704
2024-12-11,East,Furniture,Desk,1,403,0.0,403.0,248.25424495789218,154.74575504210782,2024-12,0.3839845038265703
2024-06-14,East,Furniture,Chair,1,704,0.15,598.4,398.4019611900917,199.99803880990828,2024-06,0.3342213215406221
2024-04-19,North,Office Supplies,Printer,6,605,0.2,2904.0,2188.8462429204315,715.1537570795685,2024-04,0.2462650678648652
2024-10-05,East,Furniture,Desk,5,359,0.15,1525.75,896.6100783713205,629.1399216286795,2024-10,0.41234797419543145
2024-09-13,North,Office Supplies,Pen,6,424,0.1,2289.6,1731.1247129116937,558.4752870883062,2024-09,0.24391827703018268
2024-11-11,West,Furniture,Desk,6,236,0.1,1274.4,864.7444513469757,409.6555486530244,2024-11,0.3214497399976651
2024-09-11,North,Office Supplies,Notebook,6,277,0.1,1495.8,1126.6042581590104,369.1957418409895,2024-09,0.24682159502673454
2024-09-12,South,Clothing,Jacket,4,671,0.1,2415.6,1892.3635773000738,523.2364226999262,2024-09,0.21660722913558791
2024-03-31,West,Electronics,Phone,3,384,0.1,1036.8,632.8358889785801,403.96411102141985,2024-03,0.3896258786857831
2024-05-22,West,Electronics,Laptop,1,822,0.15,698.6999999999999,540.0445953792896,158.65540462071033,2024-05,0.2270722836993135
2024-10-30,North,Office Supplies,Pen,6,434,0.05,2473.7999999999997,1797.313725635529,676.4862743644708,2024-10,0.2734603744702364
2024-12-21,West,Office Supplies,Printer,3,534,0.2,1281.6000000000001,981.844412296624,299.75558770337614,2024-12,0.23389168828290893
2024-05-17,East,Electronics,Laptop,3,702,0.05,2000.6999999999998,1454.2072944914696,546.4927055085302,2024-05,0.273150749991768
2024-06-01,West,Clothing,Jacket,7,670,0.05,4455.5,2831.3647416497533,1624.1352583502467,2024-06,0.3645236804736274
2024-07-15,East,Office Supplies,Notebook,3,680,0.15,1734.0,1167.9130152215223,566.0869847784777,2024-07,0.32646308234052923
2024-09-02,North,Furniture,Desk,9,33,0.1,267.3,210.4453363218131,56.85466367818691,2024-09,0.21269982670477705
2024-07-07,South,Office Supplies,Printer,6,741,0.1,4001.4,2368.185607198064,1633.214392801936,2024-07,0.4081607419408047
2024-05-12,East,Electronics,Tablet,9,201,0.05,1718.55,1183.5171409106417,535.0328590893582,2024-05,0.31132807255497846
2024-11-16,West,Office Supplies,Notebook,8,425,0.05,3230.0,2315.716677719546,914.2833222804538,2024-11,0.2830598520992117
2024-04-02,South,Furniture,Desk,4,453,0.0,1812.0,1272.792933594135,539.2070664058649,2024-04,0.29757564371184597
2024-02-12,East,Clothing,Jeans,4,241,0.1,867.6,615.7860752686463,251.81392473135372,2024-02,0.29024196027126986
2024-03-30,South,Electronics,Laptop,2,824,0.0,1648.0,1020.5291600223032,627.4708399776968,2024-03,0.3807468689185053
2024-10-18,South,Furniture,Sofa,8,895,0.1,6444.0,3627.9548460360866,2816.0451539639134,2024-10,0.43700266200557314
2024-01-08,North,Clothing,Jeans,1,659,0.15,560.15,431.45175727726354,128.69824272273644,2024-01,0.2297567485900856
2024-05-23,South,Furniture,Sofa,7,64,0.1,403.2,311.0782182795714,92.1217817204286,2024-05,0.22847664117169791
2024-06-03,North,Office Supplies,Printer,9,198,0.15,1514.7,914.9647626814622,599.7352373185379,2024-06,0.39594324771805495
2024-08-26,East,Office Supplies,Notebook,8,226,0.2,1446.4,818.0816952051371,628.318304794863,2024-08,0.43440148285043073
2024-10-02,West,Office Supplies,Notebook,7,287,0.0,2009.0,1441.110248951554,567.889751048446,2024-10,0.2826728477095301
2024-10-24,South,Electronics,Tablet,2,90,0.15,153.0,90.58051841127308,62.419481588726924,2024-10,0.407970467900176
2024-09-07,West,Furniture,Desk,8,583,0.2,3731.2000000000003,2546.4332403433777,1184.7667596566225,2024-09,0.31752968472786836
2024-10-19,South,Electronics,Tablet,8,129,0.2,825.6,502.0692367916964,323.5307632083036,2024-10,0.39187350194804216
2024-02-29,South,Office Supplies,Notebook,4,656,0.2,2099.2000000000003,1187.3940291967685,911.8059708032317,2024-02,0.434358789445137
2024-04-10,South,Furniture,Sofa,2,185,0.05,351.5,266.20098832380114,85.29901167619886,2024-04,0.24267144146856007
2024-01-11,West,Furniture,Desk,5,211,0.05,1002.25,677.8990387751853,324.3509612248147,2024-01,0.323622809902534
2024-08-25,West,Office Supplies,Pen,7,164,0.0,1148.0,763.3006244203099,384.6993755796901,2024-08,0.33510398569659416
2024-11-08,East,Furniture,Chair,8,245,0.0,1960.0,1171.4557339195385,788.5442660804615,2024-11,0.4023185031022763
2024-03-29,West,Furniture,Sofa,8,418,0.05,3176.7999999999997,1996.5199194969862,1180.2800805030136,2024-03,0.3715311258193823
2024-11-14,East,Office Supplies,Notebook,1,51,0.0,51.0,40.04034489308452,10.959655106915477,2024-11,0.21489519817481328
2024-08-05,East,Electronics,Phone,9,466,0.15,3564.9,2391.3178649067245,1173.5821350932756,2024-08,0.32920478417158283
2024-07-29,West,Office Supplies,Notebook,3,67,0.05,190.95,110.90531508325807,80.04468491674191,2024-07,0.4191918560709187
2024-10-21,West,Office Supplies,Notebook,8,896,0.0,7168.0,5407.998499733813,1760.0015002661867,2024-10,0.24553592358624257
2024-03-17,North,Clothing,Jeans,6,151,0.15,770.1,529.9563031037185,240.14369689628154,2024-03,0.31183443305581293
2024-10-07,North,Clothing,Jacket,6,210,0.15,1071.0,633.3096871134392,437.69031288656083,2024-10,0.40867442846550966
2024-05-10,North,Furniture,Desk,6,627,0.2,3009.6000000000004,2089.1243789644,920.4756210356004,2024-05,0.30584649821757054
2024-09-03,West,Furniture,Chair,6,225,0.1,1215.0,953.4393441125375,261.56065588746253,2024-09,0.21527625998968108
2024-09-12,East,Clothing,Shirt,5,721,0.15,3064.25,2200.7172424283503,863.5327575716497,2024-09,0.2818088463968833
2024-10-13,South,Electronics,Phone,4,506,0.15,1720.3999999999999,946.501023366435,773.8989766335649,2024-10,0.449836652309675
2024-05-06,South,Furniture,Chair,4,519,0.2,1660.8000000000002,1009.7895431239202,651.01045687608,2024-05,0.3919860650747109
2024-09-29,West,Furniture,Desk,7,705,0.1,4441.5,2707.2570905640478,1734.2429094359522,2024-09,0.39046333658357585
2024-07-05,North,Office Supplies,Notebook,1,175,0.0,175.0,126.98386494449552,48.01613505550448,2024-07,0.27437791460288274
2024-01-02,South,Furniture,Sofa,1,305,0.2,244.0,181.1363825390049,62.8636174609951,2024-01,0.2576377764794881
2024-08-08,South,Furniture,Desk,5,625,0.2,2500.0,1403.4078127723726,1096.5921872276274,2024-08,0.43863687489105097
2024-12-02,West,Office Supplies,Printer,9,199,0.05,1701.4499999999998,1264.837828161503,436.6121718384968,2024-12,0.2566118145337782
2024-02-22,East,Clothing,Jeans,1,844,0.15,717.4,561.0755817358718,156.3244182641282,2024-02,0.2179041235909231
2024-01-01,West,Office Supplies,Printer,2,739,0.0,1478.0,937.0546082968452,540.9453917031548,2024-01,0.36599823525247277
2024-05-19,North,Electronics,Phone,9,91,0.1,737.1,437.3759846791717,299.7240153208283,2024-05,0.40662598741124445
2024-11-16,East,Clothing,Jeans,3,158,0.1,426.6,304.1141476270264,122.48585237297362,2024-11,0.2871210791677769
2024-08-08,North,Electronics,Tablet,8,409,0.05,3108.3999999999996,1956.776322829319,1151.6236771706806,2024-08,0.3704876068622702
2024-07-10,East,Furniture,Chair,1,246,0.1,221.4,140.8703853141575,80.52961468584252,2024-07,0.36372906362169155
2024-10-31,North,Office Supplies,Pen,8,870,0.15,5916.0,4137.195489702782,1778.8045102972183,2024-10,0.3006768949116326
2024-01-06,East,Clothing,Jeans,2,569,0.2,910.4000000000001,702.1130247876107,208.2869752123894,2024-01,0.22878622057599887
2024-03-08,South,Furniture,Chair,4,77,0.2,246.4,136.15352494963864,110.24647505036137,2024-03,0.44742887601607695
2024-10-14,North,Electronics,Tablet,3,205,0.15,522.75,331.94257294948017,190.80742705051983,2024-10,0.3650070340516879
2024-12-25,West,Office Supplies,Notebook,2,835,0.0,1670.0,1309.0647843977297,360.9352156022703,2024-12,0.21612887161812594
2024-07-26,South,Clothing,Jeans,9,386,0.15,2952.9,1825.5935098606528,1127.3064901393473,2024-07,0.38176250131712797
2024-05-21,North,Electronics,Tablet,2,598,0.05,1136.2,626.3377922688147,509.8622077311853,2024-05,0.4487433618475491
2024-04-27,South,Electronics,Phone,4,379,0.05,1440.2,855.9081599890794,584.2918400109206,2024-04,0.4057018747472022
2024-05-31,North,Office Supplies,Pen,1,290,0.1,261.0,157.41218483700462,103.58781516299538,2024-05,0.39688818070113174
2024-06-29,West,Furniture,Sofa,2,370,0.05,703.0,544.0451705591706,158.95482944082937,2024-06,0.22610928796704036
2024-05-11,East,Clothing,Jacket,1,265,0.0,265.0,194.09341380545422,70.90658619454578,2024-05,0.26757202337564445
2024-05-28,North,Clothing,Shirt,4,745,0.2,2384.0,1749.2158050473572,634.7841949526428,2024-05,0.2662685381512763
2024-10-20,North,Office Supplies,Pen,4,321,0.0,1284.0,758.9741748343201,525.0258251656799,2024-10,0.40889861773028024
2024-03-10,North,Office Supplies,Printer,7,110,0.05,731.5,421.6829105111726,309.8170894888274,2024-03,0.4235366910305227
2024-08-14,South,Clothing,Jacket,3,571,0.05,1627.35,1123.1073880444642,504.2426119555357,2024-08,0.30985504774973777
2024-06-28,North,Clothing,Jacket,5,256,0.2,1024.0,681.9793147307232,342.0206852692768,2024-06,0.3340045754582781
2024-02-25,East,Electronics,Phone,5,604,0.1,2718.0,1899.0987943715477,818.9012056284523,2024-02,0.30128815512452256
2024-12-25,West,Office Supplies,Pen,7,621,0.2,3477.6000000000004,2406.4768540866007,1071.1231459133996,2024-12,0.30800642567097986
2024-08-07,South,Furniture,Chair,7,754,0.05,5014.099999999999,3298.317436630462,1715.7825633695375,2024-08,0.3421915325521106
2024-06-10,East,Office Supplies,Notebook,1,458,0.2,366.40000000000003,257.75968005939137,108.64031994060866,2024-06,0.29650742341869174
2024-11-16,North,Office Supplies,Pen,6,445,0.2,2136.0,1572.7258505273742,563.2741494726258,2024-11,0.26370512615759634
2024-01-22,South,Office Supplies,Notebook,8,721,0.0,5768.0,3645.634814194157,2122.365185805843,2024-01,0.3679551293005969
2024-03-30,North,Electronics,Phone,1,515,0.2,412.0,313.21359717149943,98.78640282850057,2024-03,0.23977282239927322
2024-12-31,South,Office Supplies,Notebook,6,528,0.1,2851.2000000000003,2125.2172257106276,725.9827742893726,2024-12,0.25462358806445445
2024-09-01,West,Office Supplies,Pen,5,589,0.0,2945.0,1929.535434800163,1015.4645651998369,2024-09,0.3448096995585185
2024-01-26,East,Electronics,Phone,4,409,0.1,1472.4,1051.444375048592,420.955624951408,2024-01,0.28589759912483564
2024-05-25,West,Electronics,Laptop,7,403,0.15,2397.85,1388.5700484129218,1009.2799515870781,2024-05,0.42091037870887593
2024-01-19,East,Office Supplies,Printer,3,356,0.1,961.2,613.8862890579155,347.3137109420845,2024-01,0.3613334487537292
2024-04-09,East,Clothing,Jeans,8,336,0.2,2150.4,1383.4909913033425,766.9090086966576,2024-04,0.3566355137168236
2024-12-28,South,Electronics,Tablet,4,160,0.05,608.0,416.1430060806893,191.8569939193107,2024-12,0.3155542663146558
2024-08-26,South,Clothing,Jacket,4,448,0.05,1702.3999999999999,1007.9074758942301,694.4925241057698,2024-08,0.40794908605837044
2024-08-24,South,Office Supplies,Printer,6,155,0.1,837.0,515.2452657989129,321.7547342010871,2024-08,0.38441425830476356
2024-02-14,South,Clothing,Jacket,8,895,0.1,6444.0,4155.762607531641,2288.237392468359,2024-02,0.35509580888708236
2024-05-04,North,Clothing,Jacket,6,677,0.05,3858.8999999999996,2775.936443265716,1082.9635567342834,2024-05,0.28064048219292637
2024-08-08,East,Clothing,Jeans,7,472,0.05,3138.7999999999997,1912.42726245271,1226.3727375472897,2024-08,0.3907138835055721
2024-04-17,West,Electronics,Tablet,6,307,0.05,1749.8999999999999,1331.7667870045555,418.1332129954444,2024-04,0.23894691867846415
2024-04-05,North,Electronics,Phone,4,25,0.1,90.0,62.08662207886553,27.91337792113447,2024-04,0.31014864356816074
2024-04-15,East,Office Supplies,Notebook,4,471,0.0,1884.0,1379.2626723939734,504.7373276060266,2024-04,0.26790728641508843
2024-08-01,West,Furniture,Sofa,6,212,0.15,1081.2,697.9827837095071,383.21721629049296,2024-08,0.35443693700563533
2024-09-03,East,Electronics,Tablet,3,412,0.15,1050.6,628.0308430311027,422.56915696889723,2024-09,0.40221697788777583
2024-09-26,North,Furniture,Chair,9,860,0.05,7353.0,5188.926443505638,2164.0735564943616,2024-09,0.29431164919003966
2024-06-23,North,Office Supplies,Printer,9,256,0.0,2304.0,1726.3935778053676,577.6064221946324,2024-06,0.2506972318553092
2024-11-09,South,Office Supplies,Printer,9,44,0.1,356.40000000000003,249.69824527922302,106.70175472077702,2024-11,0.299387639508353
2024-08-13,South,Office Supplies,Printer,5,424,0.2,1696.0,1061.951398848257,634.048601151743,2024-08,0.37384941105645225
2024-07-27,West,Furniture,Desk,9,829,0.05,7087.95,3988.0748880798965,3099.8751119201033,2024-07,0.4373443819327314
2024-11-26,West,Electronics,Tablet,2,502,0.2,803.2,588.5763947665474,214.62360523345262,2024-11,0.2672106638862707
2024-05-23,South,Electronics,Tablet,4,777,0.05,2952.6,1669.610930695443,1282.989069304557,2024-05,0.43452857457988114
2024-10-09,East,Office Supplies,Printer,7,594,0.15,3534.2999999999997,2320.3750728236423,1213.9249271763574,2024-10,0.34346969051194226
2024-09-10,East,Electronics,Tablet,1,395,0.15,335.75,253.26506464389857,82.48493535610143,2024-09,0.2456736719466908
2024-11-20,South,Clothing,Jeans,5,682,0.05,3239.5,2318.5071325755985,920.9928674244015,2024-11,0.28430093144756957
2024-06-28,West,Electronics,Laptop,3,247,0.15,629.85,371.82680767023083,258.0231923297692,2024-06,0.40965816040290415
2024-04-15,North,Clothing,Shirt,7,304,0.15,1808.8,1326.7120114802453,482.0879885197546,2024-04,0.26652365574953263
2024-11-14,West,Furniture,Desk,2,887,0.2,1419.2,900.3165188955791,518.883481104421,2024-11,0.3656168835290452
2024-02-03,North,Office Supplies,Pen,6,240,0.15,1224.0,944.3423492969359,279.65765070306406,2024-02,0.22847847279662098
2024-11-24,East,Office Supplies,Printer,6,601,0.15,3065.1,2201.0359295183503,864.0640704816497,2024-11,0.2819040391770741
2024-05-27,North,Clothing,Jeans,2,536,0.15,911.1999999999999,650.6846987678499,260.51530123215,2024-05,0.28590353515380823
2024-03-15,North,Furniture,Desk,4,319,0.05,1212.2,675.8079647077764,536.3920352922237,2024-03,0.44249466696273193
2024-05-16,South,Office Supplies,Printer,4,166,0.05,630.8,472.12511498629783,158.67488501370212,2024-05,0.25154547402299005
2024-06-11,North,Electronics,Laptop,3,626,0.2,1502.4,1114.7828415036415,387.61715849635857,2024-06,0.25799864117169763
2024-07-05,West,Furniture,Desk,2,335,0.0,670.0,452.3690800776424,217.63091992235758,2024-07,0.3248222685408322
2024-01-16,South,Office Supplies,Notebook,8,148,0.1,1065.6000000000001,734.2492005166353,331.3507994833649,2024-01,0.310952326842497
2024-01-04,East,Furniture,Sofa,2,626,0.0,1252.0,967.1428868015761,284.8571131984239,2024-01,0.22752165590928428
2024-12-13,West,Electronics,Tablet,5,637,0.05,3025.75,2119.893272562745,905.8567274372549,2024-12,0.29938254232413614
2024-09-16,West,Office Supplies,Pen,8,837,0.1,6026.400000000001,4766.615974179509,1259.7840258204915,2024-09,0.20904420978038155
2024-07-13,West,Office Supplies,Pen,1,201,0.05,190.95,141.5812637604765,49.368736239523486,2024-07,0.25854274019127255
2024-11-11,South,Furniture,Desk,9,115,0.2,828.0,551.4618047067326,276.53819529326745,2024-11,0.33398332764887373
2024-10-24,West,Electronics,Laptop,8,380,0.05,2888.0,1769.6798348462514,1118.3201651537486,2024-10,0.38722997408370796
2024-09-02,West,Electronics,Phone,9,487,0.05,4163.849999999999,2336.95750352528,1826.8924964747193,2024-09,0.4387507946911439
2024-02-10,West,Furniture,Desk,9,341,0.15,2608.65,1651.256866457291,957.3931335427092,2024-02,0.3670071238160386
2024-03-16,South,Electronics,Phone,9,757,0.15,5791.05,3883.9319645655455,1907.1180354344547,2024-03,0.3293216317307664
2024-03-06,North,Office Supplies,Pen,2,690,0.0,1380.0,1092.029439652488,287.970560347512,2024-03,0.2086743190924
2024-10-11,East,Clothing,Shirt,4,144,0.2,460.8,261.43419869616196,199.36580130383805,2024-10,0.4326514785239541
2024-11-29,North,Furniture,Desk,2,147,0.05,279.3,182.00518427112516,97.29481572887485,2024-11,0.34835236566013195
2024-02-05,North,Clothing,Jeans,4,459,0.0,1836.0,1151.1198493454588,684.8801506545412,2024-02,0.3730284044959375
2024-06-12,West,Furniture,Desk,3,682,0.2,1636.8000000000002,1011.5238057057431,625.276194294257,2024-06,0.38201136015045023
2024-07-05,North,Clothing,Shirt,8,774,0.15,5263.2,3320.46131674841,1942.73868325159,2024-07,0.36911739687862705
2024-03-27,South,Electronics,Tablet,1,700,0.15,595.0,423.9059719561896,171.0940280438104,2024-03,0.28755298830892506
2024-04-18,East,Clothing,Jacket,8,787,0.1,5666.400000000001,3539.7758151354533,2126.6241848645473,2024-04,0.3753042822364371
2024-02-12,North,Electronics,Tablet,3,804,0.15,2050.2,1258.0444065209392,792.1555934790606,2024-02,0.3863796670954349
2024-07-08,East,Clothing,Shirt,4,310,0.2,992.0,673.1864092794938,318.8135907205062,2024-07,0.3213846680650264
2024-11-21,East,Electronics,Tablet,6,856,0.15,4365.599999999999,2647.4392377980234,1718.160762201976,2024-11,0.3935680690402181
2024-03-12,East,Electronics,Tablet,7,585,0.1,3685.5,2517.0783488635598,1168.4216511364402,2024-03,0.3170320583737458
2024-08-05,West,Office Supplies,Pen,3,212,0.05,604.1999999999999,404.2794750207113,199.92052497928864,2024-08,0.33088468219015005
2024-05-08,North,Furniture,Chair,4,345,0.2,1104.0,798.9244412956085,305.0755587043915,2024-05,0.27633655679745606
2024-06-09,East,Clothing,Jacket,5,494,0.15,2099.5,1518.6849394635553,580.8150605364447,2024-06,0.2766444679859227
2024-04-18,West,Electronics,Tablet,4,262,0.1,943.2,690.952758891073,252.24724110892703,2024-04,0.2674377026176071
2024-06-21,East,Electronics,Laptop,9,105,0.15,803.25,530.7542061539232,272.4957938460768,2024-06,0.3392415734155952
2024-12-30,South,Office Supplies,Printer,8,219,0.05,1664.3999999999999,1133.274805442373,531.1251945576269,2024-12,0.319109105117536
2024-04-24,South,Office Supplies,Printer,9,39,0.1,315.90000000000003,239.48514705982475,76.41485294017528,2024-04,0.24189570414743675
2024-09-24,East,Office Supplies,Printer,6,629,0.1,3396.6,2098.917520129442,1297.682479870558,2024-09,0.3820533709799676
2024-08-17,North,Furniture,Chair,3,251,0.1,677.7,395.723993241957,281.97600675804307,2024-08,0.41607792055193016
2024-09-19,East,Office Supplies,Notebook,4,685,0.15,2329.0,1489.7574160924787,839.2425839075213,2024-09,0.3603446045116021
2024-04-26,North,Furniture,Chair,8,739,0.0,5912.0,4692.916004491802,1219.0839955081983,2024-04,0.20620500600612285
2024-04-27,South,Electronics,Phone,4,94,0.0,376.0,270.35387242654906,105.64612757345094,2024-04,0.2809737435464121
2024-05-01,East,Clothing,Jeans,9,234,0.2,1684.8000000000002,977.3724196065535,707.4275803934466,2024-05,0.4198881650008586
2024-01-28,East,Office Supplies,Notebook,9,73,0.2,525.6,333.6647121244772,191.93528787552282,2024-01,0.36517368317260807
2024-06-12,South,Furniture,Sofa,1,739,0.15,628.15,408.4080805992675,219.74191940073246,2024-06,0.34982395829138335
